id,label
48336,3
48337,5
48338,3
48339,8
48340,5
48341,0
48342,8
48343,4
48344,6
48345,5
48346,8
48347,8
48348,7
48349,4
48350,6
48351,9
48352,6
48353,9
48354,1
48355,4
48356,6
48357,5
48358,4
48359,5
48360,8
48361,0
48362,2
48363,8
48364,1
48365,4
48366,7
48367,0
48368,4
48369,2
48370,2
48371,3
48372,4
48373,6
48374,8
48375,4
48376,7
48377,5
48378,8
48379,2
48380,9
48381,9
48382,4
48383,0
48384,3
48385,4
48386,0
48387,3
48388,8
48389,2
48390,0
48391,1
48392,6
48393,8
48394,9
48395,4
48396,0
48397,4
48398,3
48399,5
48400,1
48401,9
48402,6
48403,5
48404,6
48405,0
48406,5
48407,5
48408,6
48409,0
48410,4
48411,6
48412,1
48413,9
48414,6
48415,4
48416,4
48417,4
48418,6
48419,9
48420,4
48421,9
48422,8
48423,1
48424,8
48425,8
48426,9
48427,3
48428,2
48429,4
48430,4
48431,1
48432,8
48433,1
48434,4
48435,0
48436,1
48437,0
48438,7
48439,5
48440,6
48441,9
48442,0
48443,4
48444,4
48445,0
48446,7
48447,4
48448,9
48449,8
48450,1
48451,1
48452,4
48453,7
48454,1
48455,8
48456,4
48457,9
48458,8
48459,4
48460,4
48461,2
48462,7
48463,2
48464,7
48465,1
48466,5
48467,3
48468,0
48469,7
48470,0
48471,5
48472,2
48473,5
48474,6
48475,3
48476,0
48477,7
48478,4
48479,8
48480,5
48481,6
48482,5
48483,1
48484,6
48485,7
48486,0
48487,9
48488,0
48489,0
48490,3
48491,7
48492,1
48493,6
48494,3
48495,7
48496,0
48497,9
48498,9
48499,7
48500,8
48501,1
48502,5
48503,0
48504,0
48505,5
48506,1
48507,3
48508,2
48509,6
48510,6
48511,6
48512,9
48513,2
48514,7
48515,3
48516,7
48517,3
48518,2
48519,4
48520,2
48521,7
48522,0
48523,0
48524,0
48525,5
48526,5
48527,4
48528,0
48529,3
48530,9
48531,3
48532,9
48533,4
48534,4
48535,8
48536,1
48537,5
48538,5
48539,2
48540,7
48541,5
48542,7
48543,3
48544,0
48545,6
48546,9
48547,9
48548,1
48549,0
48550,1
48551,3
48552,1
48553,7
48554,1
48555,8
48556,3
48557,9
48558,2
48559,5
48560,5
48561,9
48562,6
48563,5
48564,7
48565,8
48566,7
48567,5
48568,5
48569,8
48570,4
48571,5
48572,5
48573,5
48574,0
48575,2
48576,3
48577,0
48578,3
48579,1
48580,3
48581,7
48582,7
48583,4
48584,2
48585,4
48586,9
48587,8
48588,1
48589,6
48590,0
48591,6
48592,4
48593,5
48594,3
48595,4
48596,1
48597,8
48598,9
48599,4
48600,6
48601,6
48602,8
48603,3
48604,6
48605,7
48606,7
48607,1
48608,8
48609,0
48610,7
48611,9
48612,2
48613,8
48614,9
48615,9
48616,8
48617,9
48618,7
48619,9
48620,9
48621,1
48622,6
48623,7
48624,7
48625,7
48626,5
48627,5
48628,5
48629,1
48630,2
48631,5
48632,9
48633,9
48634,4
48635,8
48636,6
48637,4
48638,0
48639,2
48640,7
48641,6
48642,0
48643,2
48644,8
48645,7
48646,9
48647,1
48648,5
48649,7
48650,7
48651,2
48652,6
48653,8
48654,4
48655,0
48656,6
48657,0
48658,3
48659,5
48660,4
48661,4
48662,0
48663,8
48664,9
48665,3
48666,0
48667,5
48668,7
48669,7
48670,1
48671,3
48672,6
48673,3
48674,5
48675,6
48676,4
48677,4
48678,8
48679,9
48680,0
48681,0
48682,2
48683,5
48684,0
48685,4
48686,5
48687,3
48688,9
48689,1
48690,8
48691,8
48692,4
48693,7
48694,2
48695,7
48696,5
48697,1
48698,9
48699,3
48700,5
48701,6
48702,7
48703,6
48704,1
48705,2
48706,0
48707,0
48708,3
48709,6
48710,1
48711,8
48712,1
48713,9
48714,3
48715,4
48716,5
48717,1
48718,3
48719,2
48720,9
48721,1
48722,3
48723,2
48724,9
48725,4
48726,3
48727,2
48728,4
48729,5
48730,2
48731,1
48732,7
48733,6
48734,2
48735,6
48736,6
48737,7
48738,1
48739,3
48740,1
48741,9
48742,9
48743,9
48744,9
48745,5
48746,0
48747,2
48748,4
48749,5
48750,7
48751,2
48752,8
48753,4
48754,8
48755,1
48756,0
48757,0
48758,9
48759,5
48760,8
48761,4
48762,3
48763,9
48764,0
48765,0
48766,5
48767,7
48768,0
48769,5
48770,2
48771,6
48772,3
48773,4
48774,2
48775,3
48776,5
48777,4
48778,4
48779,4
48780,9
48781,9
48782,5
48783,8
48784,5
48785,6
48786,1
48787,5
48788,4
48789,1
48790,8
48791,5
48792,0
48793,2
48794,8
48795,3
48796,2
48797,0
48798,1
48799,7
48800,7
48801,8
48802,4
48803,0
48804,3
48805,0
48806,5
48807,9
48808,6
48809,3
48810,4
48811,9
48812,0
48813,1
48814,2
48815,8
48816,7
48817,7
48818,9
48819,2
48820,8
48821,4
48822,3
48823,5
48824,9
48825,9
48826,3
48827,6
48828,4
48829,9
48830,4
48831,3
48832,3
48833,9
48834,8
48835,4
48836,4
48837,9
48838,7
48839,8
48840,9
48841,7
48842,5
48843,3
48844,5
48845,0
48846,2
48847,3
48848,4
48849,3
48850,3
48851,6
48852,0
48853,1
48854,2
48855,0
48856,7
48857,6
48858,7
48859,3
48860,6
48861,7
48862,0
48863,1
48864,2
48865,8
48866,0
48867,8
48868,3
48869,6
48870,1
48871,4
48872,9
48873,3
48874,1
48875,1
48876,9
48877,8
48878,4
48879,4
48880,0
48881,0
48882,9
48883,8
48884,2
48885,0
48886,5
48887,0
48888,3
48889,1
48890,9
48891,8
48892,1
48893,8
48894,1
48895,3
48896,1
48897,1
48898,8
48899,3
48900,3
48901,3
48902,5
48903,8
48904,2
48905,2
48906,0
48907,6
48908,0
48909,5
48910,5
48911,5
48912,9
48913,9
48914,6
48915,5
48916,1
48917,2
48918,3
48919,0
48920,9
48921,3
48922,9
48923,9
48924,7
48925,1
48926,9
48927,1
48928,5
48929,9
48930,2
48931,0
48932,3
48933,3
48934,7
48935,6
48936,5
48937,6
48938,7
48939,4
48940,9
48941,3
48942,9
48943,5
48944,6
48945,4
48946,5
48947,6
48948,5
48949,7
48950,4
48951,9
48952,3
48953,0
48954,1
48955,3
48956,0
48957,7
48958,5
48959,4
48960,8
48961,3
48962,0
48963,9
48964,6
48965,2
48966,0
48967,1
48968,5
48969,6
48970,1
48971,3
48972,7
48973,2
48974,1
48975,8
48976,4
48977,1
48978,8
48979,4
48980,2
48981,6
48982,2
48983,0
48984,7
48985,0
48986,2
48987,6
48988,2
48989,8
48990,1
48991,0
48992,9
48993,1
48994,7
48995,9
48996,2
48997,8
48998,1
48999,7
49000,0
49001,8
49002,5
49003,6
49004,1
49005,7
49006,4
49007,4
49008,8
49009,9
49010,2
49011,6
49012,0
49013,1
49014,7
49015,9
49016,6
49017,8
49018,6
49019,0
49020,3
49021,7
49022,7
49023,8
49024,4
49025,5
49026,6
49027,6
49028,4
49029,9
49030,7
49031,1
49032,5
49033,1
49034,5
49035,7
49036,0
49037,3
49038,4
49039,1
49040,0
49041,3
49042,2
49043,3
49044,2
49045,5
49046,6
49047,1
49048,5
49049,0
49050,3
49051,8
49052,9
49053,9
49054,1
49055,8
49056,0
49057,8
49058,1
49059,1
49060,4
49061,8
49062,1
49063,4
49064,5
49065,5
49066,1
49067,5
49068,1
49069,0
49070,8
49071,6
49072,8
49073,7
49074,0
49075,4
49076,7
49077,5
49078,6
49079,2
49080,5
49081,4
49082,2
49083,6
49084,4
49085,8
49086,1
49087,9
49088,3
49089,9
49090,3
49091,1
49092,8
49093,6
49094,1
49095,4
49096,3
49097,0
49098,8
49099,5
49100,6
49101,6
49102,9
49103,0
49104,1
49105,0
49106,0
49107,2
49108,3
49109,0
49110,7
49111,8
49112,6
49113,2
49114,6
49115,2
49116,1
49117,3
49118,3
49119,5
49120,4
49121,3
49122,6
49123,7
49124,3
49125,0
49126,1
49127,6
49128,4
49129,9
49130,2
49131,1
49132,2
49133,4
49134,1
49135,7
49136,5
49137,0
49138,5
49139,0
49140,6
49141,8
49142,0
49143,6
49144,8
49145,8
49146,1
49147,4
49148,3
49149,3
49150,6
49151,4
49152,9
49153,3
49154,0
49155,6
49156,5
49157,0
49158,3
49159,8
49160,1
49161,5
49162,5
49163,6
49164,5
49165,9
49166,1
49167,0
49168,7
49169,5
49170,2
49171,7
49172,8
49173,8
49174,1
49175,4
49176,0
49177,7
49178,2
49179,4
49180,8
49181,7
49182,9
49183,0
49184,5
49185,8
49186,7
49187,0
49188,5
49189,0
49190,1
49191,6
49192,2
49193,3
49194,9
49195,1
49196,8
49197,7
49198,0
49199,1
49200,9
49201,5
49202,5
49203,4
49204,7
49205,8
49206,5
49207,1
49208,7
49209,1
49210,4
49211,3
49212,7
49213,1
49214,9
49215,9
49216,2
49217,2
49218,5
49219,3
49220,9
49221,0
49222,8
49223,1
49224,8
49225,5
49226,4
49227,4
49228,7
49229,0
49230,6
49231,1
49232,9
49233,0
49234,7
49235,6
49236,8
49237,0
49238,4
49239,3
49240,8
49241,0
49242,0
49243,3
49244,0
49245,6
49246,5
49247,5
49248,5
49249,6
49250,4
49251,4
49252,1
49253,3
49254,2
49255,3
49256,7
49257,0
49258,1
49259,5
49260,4
49261,2
49262,3
49263,5
49264,3
49265,6
49266,2
49267,0
49268,2
49269,7
49270,6
49271,7
49272,0
49273,9
49274,5
49275,6
49276,4
49277,8
49278,0
49279,7
49280,6
49281,7
49282,9
49283,6
49284,1
49285,5
49286,4
49287,3
49288,9
49289,8
49290,1
49291,0
49292,7
49293,4
49294,1
49295,2
49296,8
49297,4
49298,1
49299,5
49300,4
49301,0
49302,8
49303,3
49304,0
49305,4
49306,4
49307,3
49308,0
49309,8
49310,5
49311,7
49312,1
49313,0
49314,6
49315,7
49316,4
49317,9
49318,5
49319,1
49320,8
49321,6
49322,5
49323,2
49324,4
49325,2
49326,3
49327,2
49328,9
49329,6
49330,7
49331,3
49332,9
49333,6
49334,0
49335,4
49336,2
49337,6
49338,7
49339,8
49340,9
49341,0
49342,6
49343,8
49344,8
49345,8
49346,0
49347,7
49348,6
49349,6
49350,8
49351,1
49352,6
49353,5
49354,8
49355,2
49356,5
49357,3
49358,7
49359,5
49360,6
49361,8
49362,1
49363,9
49364,9
49365,9
49366,4
49367,6
49368,3
49369,8
49370,3
49371,3
49372,6
49373,4
49374,0
49375,3
49376,7
49377,5
49378,5
49379,6
49380,6
49381,0
49382,2
49383,9
49384,4
49385,0
49386,0
49387,5
49388,6
49389,5
49390,1
49391,7
49392,9
49393,7
49394,8
49395,3
49396,2
49397,3
49398,9
49399,3
49400,6
49401,1
49402,3
49403,7
49404,4
49405,6
49406,0
49407,5
49408,3
49409,9
49410,1
49411,2
49412,0
49413,8
49414,9
49415,3
49416,1
49417,1
49418,3
49419,6
49420,0
49421,0
49422,9
49423,0
49424,0
49425,7
49426,3
49427,2
49428,9
49429,9
49430,2
49431,8
49432,1
49433,3
49434,9
49435,9
49436,0
49437,8
49438,3
49439,1
49440,8
49441,7
49442,1
49443,8
49444,8
49445,3
49446,5
49447,7
49448,7
49449,3
49450,4
49451,4
49452,4
49453,3
49454,3
49455,5
49456,5
49457,0
49458,7
49459,8
49460,4
49461,4
49462,4
49463,4
49464,6
49465,3
49466,1
49467,6
49468,6
49469,3
49470,2
49471,8
49472,0
49473,4
49474,0
49475,4
49476,8
49477,4
49478,2
49479,8
49480,4
49481,8
49482,1
49483,0
49484,6
49485,7
49486,3
49487,3
49488,9
49489,1
49490,5
49491,4
49492,1
49493,5
49494,3
49495,3
49496,8
49497,3
49498,3
49499,7
49500,9
49501,6
49502,2
49503,6
49504,1
49505,7
49506,8
49507,2
49508,2
49509,4
49510,1
49511,9
49512,7
49513,9
49514,8
49515,2
49516,7
49517,5
49518,5
49519,2
49520,1
49521,1
49522,4
49523,3
49524,6
49525,2
49526,6
49527,1
49528,3
49529,6
49530,2
49531,9
49532,5
49533,1
49534,4
49535,8
49536,0
49537,3
49538,7
49539,3
49540,0
49541,8
49542,4
49543,5
49544,0
49545,8
49546,6
49547,4
49548,5
49549,9
49550,5
49551,6
49552,2
49553,8
49554,0
49555,4
49556,8
49557,9
49558,0
49559,3
49560,2
49561,8
49562,2
49563,3
49564,3
49565,1
49566,7
49567,1
49568,7
49569,4
49570,2
49571,4
49572,8
49573,4
49574,7
49575,4
49576,1
49577,8
49578,3
49579,7
49580,6
49581,5
49582,7
49583,8
49584,4
49585,2
49586,3
49587,4
49588,1
49589,1
49590,0
49591,1
49592,0
49593,9
49594,7
49595,8
49596,8
49597,9
49598,4
49599,0
49600,8
49601,6
49602,5
49603,6
49604,9
49605,0
49606,0
49607,7
49608,9
49609,6
49610,8
49611,0
49612,6
49613,5
49614,4
49615,8
49616,3
49617,4
49618,9
49619,7
49620,1
49621,3
49622,6
49623,6
49624,1
49625,9
49626,3
49627,7
49628,7
49629,1
49630,2
49631,8
49632,1
49633,8
49634,4
49635,7
49636,7
49637,4
49638,7
49639,5
49640,9
49641,6
49642,5
49643,3
49644,8
49645,3
49646,4
49647,3
49648,2
49649,6
49650,8
49651,5
49652,2
49653,3
49654,9
49655,4
49656,2
49657,4
49658,8
49659,7
49660,9
49661,0
49662,2
49663,7
49664,1
49665,2
49666,8
49667,1
49668,8
49669,9
49670,1
49671,3
49672,5
49673,2
49674,0
49675,0
49676,5
49677,6
49678,9
49679,8
49680,6
49681,2
49682,3
49683,1
49684,4
49685,8
49686,4
49687,1
49688,1
49689,6
49690,0
49691,1
49692,0
49693,6
49694,0
49695,7
49696,5
49697,0
49698,3
49699,9
49700,3
49701,8
49702,7
49703,5
49704,5
49705,0
49706,4
49707,5
49708,4
49709,2
49710,2
49711,9
49712,6
49713,6
49714,1
49715,8
49716,8
49717,7
49718,9
49719,9
49720,0
49721,5
49722,3
49723,3
49724,8
49725,1
49726,1
49727,1
49728,7
49729,5
49730,8
49731,0
49732,7
49733,5
49734,6
49735,9
49736,5
49737,5
49738,8
49739,2
49740,7
49741,6
49742,3
49743,8
49744,9
49745,0
49746,2
49747,5
49748,3
49749,7
49750,8
49751,3
49752,9
49753,5
49754,9
49755,5
49756,5
49757,7
49758,3
49759,8
49760,8
49761,0
49762,7
49763,7
49764,8
49765,7
49766,1
49767,7
49768,4
49769,1
49770,7
49771,7
49772,3
49773,9
49774,0
49775,5
49776,2
49777,4
49778,7
49779,9
49780,4
49781,4
49782,7
49783,8
49784,2
49785,8
49786,3
49787,6
49788,2
49789,9
49790,5
49791,9
49792,9
49793,5
49794,0
49795,3
49796,9
49797,5
49798,8
49799,3
49800,4
49801,0
49802,1
49803,1
49804,0
49805,1
49806,1
49807,6
49808,1
49809,9
49810,5
49811,8
49812,5
49813,9
49814,1
49815,0
49816,0
49817,8
49818,5
49819,1
49820,4
49821,2
49822,6
49823,7
49824,0
49825,7
49826,5
49827,5
49828,4
49829,7
49830,0
49831,0
49832,2
49833,9
49834,3
49835,5
49836,4
49837,3
49838,3
49839,4
49840,8
49841,6
49842,4
49843,3
49844,3
49845,6
49846,6
49847,5
49848,2
49849,0
49850,8
49851,4
49852,4
49853,0
49854,4
49855,3
49856,7
49857,0
49858,5
49859,4
49860,6
49861,9
49862,2
49863,6
49864,7
49865,9
49866,1
49867,8
49868,4
49869,4
49870,9
49871,8
49872,3
49873,6
49874,4
49875,1
49876,1
49877,7
49878,3
49879,8
49880,4
49881,1
49882,4
49883,6
49884,5
49885,2
49886,0
49887,5
49888,4
49889,3
49890,4
49891,5
49892,3
49893,1
49894,6
49895,1
49896,5
49897,7
49898,9
49899,2
49900,3
49901,9
49902,2
49903,2
49904,4
49905,5
49906,7
49907,8
49908,9
49909,0
49910,5
49911,8
49912,9
49913,5
49914,6
49915,6
49916,1
49917,0
49918,6
49919,5
49920,4
49921,5
49922,6
49923,7
49924,9
49925,4
49926,1
49927,9
49928,4
49929,4
49930,9
49931,4
49932,6
49933,1
49934,0
49935,4
49936,3
49937,0
49938,0
49939,5
49940,9
49941,2
49942,6
49943,4
49944,5
49945,0
49946,1
49947,5
49948,9
49949,5
49950,3
49951,5
49952,7
49953,8
49954,5
49955,5
49956,5
49957,3
49958,3
49959,5
49960,8
49961,2
49962,7
49963,3
49964,6
49965,6
49966,0
49967,4
49968,5
49969,7
49970,2
49971,2
49972,6
49973,1
49974,6
49975,2
49976,4
49977,7
49978,9
49979,6
49980,4
49981,1
49982,1
49983,4
49984,4
49985,2
49986,3
49987,6
49988,8
49989,8
49990,8
49991,9
49992,6
49993,7
49994,8
49995,7
49996,2
49997,3
49998,2
49999,1
50000,8
50001,4
50002,8
50003,0
50004,5
50005,0
50006,0
50007,4
50008,9
50009,0
50010,5
50011,0
50012,0
50013,6
50014,5
50015,9
50016,1
50017,2
50018,0
50019,3
50020,5
50021,0
50022,4
50023,7
50024,6
50025,7
50026,4
50027,4
50028,4
50029,2
50030,6
50031,4
50032,4
50033,1
50034,7
50035,8
50036,3
50037,1
50038,5
50039,3
50040,6
50041,3
50042,6
50043,9
50044,0
50045,9
50046,1
50047,2
50048,1
50049,0
50050,3
50051,7
50052,6
50053,3
50054,1
50055,5
50056,7
50057,3
50058,7
50059,8
50060,2
50061,4
50062,5
50063,1
50064,9
50065,7
50066,6
50067,8
50068,0
50069,8
50070,3
50071,1
50072,2
50073,9
50074,6
50075,3
50076,0
50077,5
50078,4
50079,1
50080,5
50081,9
50082,4
50083,7
50084,6
50085,4
50086,4
50087,8
50088,5
50089,5
50090,8
50091,0
50092,3
50093,2
50094,5
50095,0
50096,5
50097,6
50098,6
50099,4
50100,4
50101,7
50102,7
50103,0
50104,1
50105,5
50106,7
50107,4
50108,9
50109,3
50110,9
50111,4
50112,5
50113,4
50114,4
50115,1
50116,1
50117,1
50118,7
50119,4
50120,7
50121,5
50122,1
50123,9
50124,9
50125,5
50126,1
50127,5
50128,6
50129,0
50130,4
50131,5
50132,5
50133,7
50134,5
50135,9
50136,0
50137,1
50138,0
50139,5
50140,4
50141,8
50142,7
50143,1
50144,8
50145,7
50146,4
50147,0
50148,3
50149,5
50150,8
50151,3
50152,3
50153,6
50154,3
50155,6
50156,3
50157,9
50158,8
50159,8
50160,9
50161,8
50162,1
50163,8
50164,9
50165,1
50166,7
50167,0
50168,6
50169,3
50170,5
50171,1
50172,0
50173,0
50174,6
50175,6
50176,9
50177,5
50178,8
50179,7
50180,8
50181,6
50182,4
50183,7
50184,0
50185,1
50186,4
50187,6
50188,9
50189,8
50190,1
50191,6
50192,4
50193,9
50194,0
50195,2
50196,2
50197,6
50198,2
50199,1
50200,6
50201,7
50202,9
50203,0
50204,6
50205,9
50206,4
50207,7
50208,5
50209,5
50210,3
50211,5
50212,7
50213,9
50214,7
50215,8
50216,8
50217,7
50218,7
50219,5
50220,3
50221,4
50222,9
50223,6
50224,0
50225,4
50226,9
50227,7
50228,9
50229,9
50230,1
50231,5
50232,5
50233,2
50234,4
50235,7
50236,2
50237,9
50238,3
50239,8
50240,3
50241,9
50242,3
50243,3
50244,7
50245,5
50246,3
50247,8
50248,4
50249,0
50250,6
50251,3
50252,9
50253,6
50254,5
50255,5
50256,9
50257,5
50258,9
50259,3
50260,8
50261,1
50262,0
50263,5
50264,6
50265,2
50266,3
50267,3
50268,5
50269,3
50270,8
50271,0
50272,6
50273,3
50274,7
50275,1
50276,4
50277,8
50278,7
50279,3
50280,7
50281,6
50282,3
50283,3
50284,8
50285,4
50286,6
50287,1
50288,7
50289,0
50290,7
50291,8
50292,5
50293,4
50294,2
50295,5
50296,2
50297,9
50298,0
50299,0
50300,7
50301,5
50302,1
50303,9
50304,4
50305,2
50306,9
50307,8
50308,0
50309,9
50310,8
50311,2
50312,2
50313,4
50314,2
50315,1
50316,4
50317,0
50318,8
50319,2
50320,1
50321,4
50322,9
50323,6
50324,7
50325,3
50326,4
50327,5
50328,0
50329,0
50330,1
50331,9
50332,7
50333,5
50334,8
50335,1
50336,2
50337,9
50338,6
50339,6
50340,3
50341,9
50342,0
50343,6
50344,4
50345,4
50346,0
50347,5
50348,8
50349,0
50350,0
50351,7
50352,7
50353,7
50354,3
50355,1
50356,0
50357,0
50358,5
50359,7
50360,5
50361,7
50362,6
50363,9
50364,0
50365,7
50366,7
50367,8
50368,9
50369,6
50370,8
50371,4
50372,5
50373,4
50374,3
50375,4
50376,8
50377,1
50378,7
50379,1
50380,1
50381,7
50382,6
50383,4
50384,0
50385,9
50386,9
50387,5
50388,0
50389,5
50390,0
50391,9
50392,4
50393,8
50394,3
50395,2
50396,5
50397,2
50398,5
50399,5
50400,3
50401,3
50402,9
50403,2
50404,6
50405,2
50406,3
50407,9
50408,2
50409,1
50410,0
50411,4
50412,3
50413,4
50414,4
50415,7
50416,8
50417,9
50418,0
50419,9
50420,8
50421,1
50422,4
50423,1
50424,3
50425,8
50426,3
50427,6
50428,3
50429,3
50430,9
50431,9
50432,8
50433,9
50434,7
50435,8
50436,6
50437,7
50438,7
50439,9
50440,7
50441,0
50442,1
50443,7
50444,4
50445,1
50446,5
50447,2
50448,6
50449,7
50450,3
50451,3
50452,7
50453,2
50454,8
50455,7
50456,6
50457,6
50458,9
50459,9
50460,9
50461,0
50462,7
50463,7
50464,6
50465,2
50466,7
50467,3
50468,1
50469,1
50470,0
50471,4
50472,1
50473,7
50474,4
50475,5
50476,0
50477,3
50478,5
50479,7
50480,1
50481,4
50482,7
50483,4
50484,2
50485,6
50486,1
50487,9
50488,7
50489,4
50490,2
50491,5
50492,4
50493,7
50494,5
50495,7
50496,6
50497,9
50498,9
50499,3
50500,7
50501,6
50502,4
50503,5
50504,9
50505,7
50506,4
50507,3
50508,9
50509,1
50510,3
50511,7
50512,5
50513,2
50514,3
50515,3
50516,9
50517,4
50518,1
50519,5
50520,0
50521,1
50522,0
50523,1
50524,7
50525,7
50526,2
50527,5
50528,1
50529,2
50530,0
50531,0
50532,2
50533,8
50534,7
50535,4
50536,8
50537,3
50538,9
50539,0
50540,7
50541,3
50542,8
50543,5
50544,7
50545,2
50546,7
50547,3
50548,5
50549,1
50550,5
50551,1
50552,9
50553,0
50554,6
50555,5
50556,4
50557,4
50558,9
50559,1
50560,3
50561,4
50562,2
50563,7
50564,5
50565,7
50566,7
50567,3
50568,1
50569,1
50570,0
50571,6
50572,0
50573,2
50574,6
50575,3
50576,2
50577,5
50578,3
50579,4
50580,7
50581,5
50582,3
50583,3
50584,7
50585,5
50586,0
50587,9
50588,4
50589,5
50590,3
50591,0
50592,2
50593,4
50594,5
50595,5
50596,5
50597,8
50598,0
50599,2
50600,9
50601,2
50602,2
50603,1
50604,3
50605,5
50606,9
50607,9
50608,9
50609,0
50610,2
50611,9
50612,0
50613,2
50614,4
50615,9
50616,1
50617,4
50618,8
50619,0
50620,4
50621,6
50622,7
50623,1
50624,3
50625,1
50626,2
50627,2
50628,8
50629,7
50630,4
50631,3
50632,3
50633,4
50634,3
50635,0
50636,9
50637,9
50638,8
50639,2
50640,7
50641,4
50642,5
50643,0
50644,0
50645,6
50646,6
50647,3
50648,8
50649,2
50650,4
50651,0
50652,0
50653,9
50654,6
50655,1
50656,6
50657,2
50658,5
50659,6
50660,2
50661,7
50662,4
50663,6
50664,9
50665,8
50666,0
50667,3
50668,1
50669,4
50670,8
50671,7
50672,3
50673,0
50674,4
50675,6
50676,7
50677,4
50678,5
50679,0
50680,1
50681,6
50682,3
50683,7
50684,1
50685,7
50686,8
50687,2
50688,9
50689,3
50690,5
50691,0
50692,6
50693,0
50694,5
50695,5
50696,4
50697,8
50698,2
50699,4
50700,4
50701,3
50702,0
50703,8
50704,0
50705,9
50706,2
50707,9
50708,8
50709,9
50710,6
50711,3
50712,2
50713,0
50714,3
50715,9
50716,7
50717,0
50718,0
50719,3
50720,4
50721,3
50722,4
50723,7
50724,0
50725,2
50726,1
50727,0
50728,1
50729,4
50730,5
50731,9
50732,9
50733,2
50734,1
50735,9
50736,4
50737,3
50738,7
50739,1
50740,7
50741,2
50742,9
50743,1
50744,3
50745,0
50746,0
50747,8
50748,5
50749,8
50750,3
50751,3
50752,4
50753,2
50754,1
50755,0
50756,5
50757,2
50758,0
50759,6
50760,1
50761,9
50762,0
50763,6
50764,8
50765,9
50766,1
50767,8
50768,0
50769,1
50770,9
50771,8
50772,7
50773,5
50774,2
50775,1
50776,2
50777,6
50778,3
50779,9
50780,3
50781,0
50782,5
50783,7
50784,3
50785,1
50786,0
50787,9
50788,8
50789,3
50790,6
50791,8
50792,4
50793,3
50794,5
50795,5
50796,1
50797,9
50798,7
50799,2
50800,5
50801,0
50802,0
50803,0
50804,8
50805,0
50806,0
50807,7
50808,5
50809,1
50810,5
50811,9
50812,8
50813,6
50814,7
50815,1
50816,9
50817,0
50818,3
50819,5
50820,5
50821,7
50822,3
50823,6
50824,9
50825,8
50826,6
50827,3
50828,0
50829,8
50830,3
50831,7
50832,3
50833,3
50834,3
50835,2
50836,4
50837,1
50838,3
50839,2
50840,9
50841,9
50842,5
50843,3
50844,7
50845,5
50846,4
50847,7
50848,7
50849,1
50850,6
50851,9
50852,1
50853,7
50854,6
50855,8
50856,9
50857,2
50858,3
50859,5
50860,6
50861,3
50862,7
50863,2
50864,5
50865,6
50866,3
50867,0
50868,5
50869,5
50870,3
50871,1
50872,4
50873,2
50874,1
50875,1
50876,1
50877,4
50878,8
50879,5
50880,2
50881,8
50882,8
50883,6
50884,2
50885,6
50886,9
50887,7
50888,0
50889,2
50890,9
50891,6
50892,9
50893,2
50894,6
50895,1
50896,5
50897,4
50898,4
50899,6
50900,2
50901,5
50902,7
50903,9
50904,5
50905,2
50906,0
50907,9
50908,3
50909,0
50910,8
50911,7
50912,9
50913,0
50914,6
50915,9
50916,0
50917,2
50918,5
50919,3
50920,7
50921,9
50922,0
50923,5
50924,4
50925,3
50926,5
50927,2
50928,7
50929,7
50930,7
50931,3
50932,3
50933,0
50934,8
50935,1
50936,6
50937,1
50938,9
50939,0
50940,0
50941,3
50942,0
50943,6
50944,5
50945,1
50946,5
50947,1
50948,7
50949,8
50950,3
50951,6
50952,0
50953,9
50954,0
50955,7
50956,9
50957,6
50958,3
50959,0
50960,9
50961,7
50962,7
50963,4
50964,6
50965,2
50966,1
50967,4
50968,1
50969,1
50970,1
50971,7
50972,1
50973,6
50974,0
50975,9
50976,9
50977,9
50978,8
50979,8
50980,3
50981,0
50982,0
50983,1
50984,1
50985,2
50986,8
50987,8
50988,7
50989,8
50990,1
50991,9
50992,1
50993,1
50994,6
50995,3
50996,3
50997,8
50998,5
50999,0
51000,1
51001,9
51002,8
51003,9
51004,6
51005,4
51006,0
51007,7
51008,6
51009,8
51010,3
51011,4
51012,1
51013,3
51014,3
51015,4
51016,3
51017,0
51018,6
51019,1
51020,3
51021,2
51022,7
51023,9
51024,0
51025,6
51026,7
51027,7
51028,9
51029,2
51030,8
51031,9
51032,2
51033,8
51034,8
51035,9
51036,8
51037,0
51038,9
51039,2
51040,6
51041,9
51042,2
51043,6
51044,6
51045,2
51046,0
51047,5
51048,3
51049,8
51050,8
51051,5
51052,0
51053,8
51054,1
51055,1
51056,3
51057,4
51058,6
51059,6
51060,9
51061,5
51062,5
51063,6
51064,9
51065,3
51066,9
51067,6
51068,6
51069,2
51070,6
51071,9
51072,8
51073,4
51074,5
51075,5
51076,5
51077,7
51078,2
51079,9
51080,5
51081,3
51082,7
51083,6
51084,3
51085,7
51086,6
51087,0
51088,7
51089,0
51090,1
51091,5
51092,2
51093,5
51094,0
51095,9
51096,3
51097,9
51098,3
51099,6
51100,0
51101,9
51102,0
51103,7
51104,4
51105,8
51106,2
51107,3
51108,2
51109,9
51110,0
51111,1
51112,8
51113,9
51114,7
51115,6
51116,9
51117,1
51118,5
51119,0
51120,9
51121,8
51122,7
51123,3
51124,7
51125,1
51126,9
51127,0
51128,0
51129,3
51130,3
51131,2
51132,0
51133,9
51134,4
